# Fix print output for fix extra
0 85.000000000000085265 311659551.33789145947
# Fix print output for fix extra
0 85.000000000000056843 311659551.33527302742
# Fix print output for fix extra
0 85.000000000000056843 311659551.33527302742
# Fix print output for fix extra
0 84.999999999999857891 311659551.33568066359
# Fix print output for fix extra
0 85.000000000000085265 311659551.33789145947
# Fix print output for fix extra
0 85.000000000000085265 311659551.33789145947
2000 85.001531199766702684 311556632.51554322243
4000 84.654241650040361833 311553345.17382466793
6000 85.117088278210388808 311551886.63522928953
8000 85.118417078854008651 311550659.37377130985
10000 85.357641584409591928 311549910.77975660563
12000 84.674031861338519889 311549033.16528511047
14000 85.030906049748551823 311548597.79035305977
16000 85.148718941534411897 311548201.72016477585
18000 85.224296526477786529 311547816.56999480724
20000 85.390647613478648736 311547612.87196421623
22000 85.30974931818896323 311547293.62419891357
24000 84.726706878542742629 311547145.82164347172
26000 85.011179786924230939 311547045.44720602036
28000 85.180566605317892481 311546928.61885017157
30000 85.074930981880967806 311546591.80544757843
32000 84.864886141221020921 311546495.57309734821
34000 85.14650606777219366 311546403.40680420399
36000 85.000053915952122452 311546359.18325352669
38000 85.141741658508863111 311546175.10278898478
40000 85.926665116848070625 311546191.8878262043
42000 85.370055071348758702 311546056.15032601357
44000 85.235945173284903831 311545920.35110449791
46000 85.041697580340141371 311545836.91411495209
48000 85.07879740583305761 311545654.2246735096
50000 85.009361902325153437 311545662.61579668522
# Fix print output for fix extra
0 85.000000000000085265 311659551.33789145947
# Fix print output for fix extra
0 85.000000000000042633 246661244.38850414753
# Fix print output for fix extra
0 85.000000000000042633 246661244.38850414753
2000 85.287349728575208019 246597073.71163785458
4000 84.592153162211474182 246595392.85651051998
6000 84.605529871454834279 246594731.06017675996
8000 84.665421191122391065 246594122.60706970096
10000 85.297806263580909558 246593740.4041300118
12000 84.575917916932368712 246593538.29470825195
14000 85.245383443909290122 246593220.93431937695
16000 84.527794866302201626 246593048.98475110531
18000 84.453555595413206447 246592893.59085148573
20000 84.754672132221656966 246592771.3270201683
22000 85.370732783324783099 246592629.72118860483
24000 84.629043905610444654 246592549.43771508336
26000 85.134474498733553105 246592492.28976747394
28000 84.341337893909440027 246592401.39149460196
30000 84.507517343185085679 246592328.17349398136
32000 84.384834609175726428 246592304.95722901821
34000 85.074623842130762341 246592076.80128031969
36000 85.613852437903901205 246592096.00202858448
38000 85.262663644567140864 246592042.47145575285
40000 85.264019436955351239 246591870.37038570642
42000 85.558841742597991242 246591799.32071739435
44000 85.008824244218644139 246591827.3191524744
46000 84.768599993723228181 246591792.08658576012
48000 85.249687132404389445 246591672.79308569431
50000 85.258980741380000268 246591670.07641389966
# Fix print output for fix extra
0 85.000000000000014211 247107681.04904341698
2000 85.054231727766307358 246989255.39206779003
4000 84.803813768381388627 246991069.47996905446
6000 84.569247422637161549 246990624.95988360047
8000 84.951188087463208376 246991864.96043920517
10000 84.917530071665282776 246996572.81147742271
# Fix print output for fix extra
0 85.000000000000014211 247107681.04904341698
2000 85.054231727766307358 246989255.39206779003
4000 84.803813768381388627 246991069.47996905446
6000 84.569247422637161549 246990624.95988360047
8000 84.951188087463208376 246991864.96043920517
10000 84.917530071665282776 246996572.81147742271
12000 84.552443761627614549 246999303.89249426126
14000 85.08619118446644336 246998409.90330415964
16000 85.519308752285297714 246997665.3869279027
18000 85.297650509593168522 246999189.94355607033
20000 85.032450975978420615 247001137.48533451557
22000 85.282187356176706317 247002185.91733592749
24000 84.818161592077430555 247002161.5504526794
26000 84.807196462105821411 247002174.26670652628
28000 84.582293048538787161 247002647.96446734667
30000 84.823966497518910046 247003276.12346228957
32000 85.451132093430487657 247003810.72054189444
34000 84.76834124992883801 247004052.1902140975
36000 85.462695372910957303 247004029.54052481055
38000 85.020751787875809669 247004007.59743487835
40000 85.064200190388845613 247004075.08421313763
42000 84.974742302607893407 247004046.98676979542
44000 84.839444046519417952 247004079.85574376583
46000 85.088948101039846961 247004092.97011727095
48000 85.596103295337186978 247004026.3991304338
50000 84.628243547396323265 247004085.98402261734
# Fix print output for fix extra
0 85.000000000000014211 286132028.78972995281
2000 84.819065162435691718 285836950.44497030973
4000 85.547871516064006414 285827745.72966897488
6000 84.742044218462908134 285824544.20742326975
8000 84.939157726304998164 285823801.8844512701
10000 84.555570072602179721 285821198.78562760353
12000 84.543326787917465026 285819390.6204957962
14000 84.800031427598241862 285817812.40872639418
16000 85.074307411729606088 285815920.63241875172
18000 85.30346256072863298 285813905.85848784447
20000 85.21161394078426099 285811847.53210365772
22000 85.970441554743175061 285810585.78977751732
24000 85.206017297248067166 285808858.96614193916
26000 84.827379828945936424 285807458.23706448078
28000 84.93993004272526548 285806461.12991899252
30000 84.879984257336758446 285805610.71687579155
32000 84.924593078334567053 285805260.2079552412
34000 85.256675768535345128 285804895.4375602603
36000 85.274834538834127784 285804879.81457412243
38000 84.891616723695904057 285804604.87155973911
40000 85.349289583824699434 285804502.83899492025
42000 84.557456579685009501 285804249.0754430294
44000 85.276388140544170824 285804197.41231513023
46000 85.132533277389043747 285804109.49682331085
48000 85.247543328581173228 285803984.15825486183
50000 84.277100147023361387 285803661.30124986172
52000 84.953560989935581915 285803572.83341479301
54000 84.953997665927531102 285803431.50467628241
56000 84.867917044102313184 285803496.49514138699
58000 85.139797309465137687 285803409.31146854162
60000 84.862495270340090769 285803351.62364506721
62000 85.042834835266447158 285803354.89588725567
64000 85.637807337829627841 285803386.12726396322
66000 85.36028650593310374 285803355.03250813484
68000 85.057991007310249643 285803310.52449595928
70000 84.794089504120151446 285803290.61220622063
72000 84.56791302460575821 285803068.88838911057
74000 85.20112731989630106 285803149.88134181499
76000 85.783023548165431293 285803109.48293852806
78000 85.163387208274755835 285803120.20206332207
80000 85.285297040655436263 285803107.59384357929
# Fix print output for fix extra
0 84.99999999999982947 443261567.34693539143
2000 84.803123330055413476 443102967.32865935564
4000 84.952189179415256604 443104851.93608498573
6000 84.999442752840991488 443104529.40985232592
8000 85.101159201317670977 443104328.12926530838
10000 85.336095130001538678 443104241.32953035831
12000 84.771943149628441461 443104199.99068462849
14000 84.573322722451464983 443104203.1932644248
16000 85.297313407243620986 443104221.00278437138
18000 84.512056440499819132 443104225.35616314411
20000 85.09098875307660137 443104252.05554038286
22000 85.397204182764184566 443104293.45918476582
24000 84.709301558950826916 443104325.10703611374
26000 84.705451634004504058 443104332.69852626324
28000 84.707746223065228719 443104369.4725240469
30000 85.126529771943410196 443104408.55896121264
32000 84.317566003807101538 443104412.9007076025
34000 85.102163347935473325 443104433.6369613409
36000 85.531660933591183493 443104472.06886637211
38000 84.611354348836798067 443104471.3934649229
40000 85.622956472853886112 443104477.58671295643
42000 85.180620008287121436 443104512.51897358894
44000 85.243080100041908054 443104529.80195987225
46000 85.451811850757579236 443104297.96002697945
48000 84.371385725050288329 443105649.88233304024
50000 85.096841520810713178 443108992.64020884037
52000 85.198285890937540898 443109584.87241470814
54000 84.788436075028656091 443110007.18380659819
56000 85.205885883078934739 443110886.08654475212
58000 84.730361145372256715 443111863.36160099506
60000 84.664028471866132008 443112523.29360067844
62000 84.998637556400083781 443112877.2418102026
64000 84.601382339275104982 443113164.16568219662
66000 85.448410946037554936 443113358.15025001764
68000 84.425730383937917622 443113487.71621274948
70000 85.651999385178143598 443113709.5732627511
72000 85.375191687847006961 443113938.93238794804
74000 84.6822674975137204 443113983.12753081322
76000 85.144153393074134328 443114144.64428448677
78000 84.774151393937927423 443114342.66481691599
80000 84.952843186165367229 443114614.2616007328
# Fix print output for fix extra
0 84.999999999999914735 443165266.47622609138
2000 85.549065617690828844 443126047.76333808899
4000 84.854213449476716846 443127949.76468843222
6000 84.942914714761315054 443128069.73145323992
8000 85.079232351744806806 443127963.02837526798
10000 85.476155379407899204 443127894.39352607727
12000 85.536502911472254596 443127902.55234503746
14000 84.289224211582961743 443127950.34418320656
16000 85.52316017251577307 443128021.03289222717
18000 85.173145020030943897 443128097.62350559235
20000 84.526874956486835799 443128110.52701437473
22000 85.518995874831276183 443128082.05648672581
24000 85.383253551161260475 443128121.21872925758
26000 85.009512150567886124 443128098.61626780033
28000 84.56095884429677767 443128086.34434914589
30000 84.753545197311950687 443128129.93735873699
32000 84.46043498666753635 443128246.23687040806
34000 85.167630468140245625 443128191.42903000116
36000 84.296981914985408935 443128257.49654197693
38000 84.969776945116819888 443128251.18509447575
40000 84.842773581819926676 443128264.76068067551
42000 85.199764351908839899 443128319.50987070799
44000 85.275023310301321544 443128311.06067538261
46000 84.581158061688469729 443128346.84445625544
48000 85.12946288727592048 443128424.65988349915
50000 85.969745175701319795 443128482.26465070248
52000 84.353825825388099702 443128477.16935753822
54000 85.067681623975374805 443128453.73851442337
56000 84.573235128847045416 443128600.19777297974
58000 84.548675831820645499 443128639.93595016003
60000 85.474810499072333414 443128708.14276760817
62000 85.858944474045358675 443128752.68990117311
64000 84.787575076342989178 443128796.33513307571
66000 84.285373454267826787 443128955.39965730906
68000 84.332306719360005332 443129006.23816621304
70000 84.695164356434105457 443129170.66275793314
72000 84.546971515189994761 443129264.69044607878
74000 84.948343742792232547 443129308.15735691786
76000 85.184718199105603276 443129335.00247716904
78000 84.972516541087017572 443129221.63603532314
80000 84.776753391846497721 443129182.77475100756
# Fix print output for fix extra
0 85 443156156.48136234283
2000 83.803482137617422154 443135419.49943256378
4000 85.434969240472355523 443135537.03742206097
6000 84.721434163847504806 443135719.27155983448
8000 83.632216605619959182 443135888.14729821682
10000 84.568091348629820914 443136023.48405385017
12000 84.214286197400824108 443136162.04845356941
14000 85.443920789599772547 443136211.48182737827
16000 85.066348457849841225 443136261.39624238014
18000 84.36944470318192657 443136347.90903306007
20000 84.922542165696356165 443136371.44797158241
22000 83.98990875831179892 443136327.04933661222
24000 84.596903761485478412 443136356.83717393875
26000 84.246722118233151377 443136345.2777172327
28000 85.56100187475234975 443136329.06300032139
30000 84.346956665246565876 443136319.07959890366
32000 84.865843192180335564 443136348.741715312
34000 85.439790580943622444 443136305.47548478842
36000 85.589120169994330922 443136308.15926504135
38000 83.800995667687800506 443136311.5908139348
40000 85.339336150764054878 443136321.97728550434
42000 86.062956408784984319 443136325.09369879961
44000 84.682978311572753682 443136352.63089191914
46000 84.537336955715005615 443136336.61465263367
48000 84.136275378126555324 443136354.93280762434
50000 85.254661306284319267 443136368.27307593822
52000 84.79003612298851067 443136376.60799694061
54000 87.062327767768465492 443136341.19625002146
56000 85.448988112176522236 443136435.73697078228
58000 84.485945957538064022 443136408.21194583178
60000 84.864401931219902053 443136426.99958735704
62000 84.429343406920096982 443136425.24078440666
64000 84.65439021088442928 443136420.05795264244
66000 85.42233099586118783 443136456.28410094976
68000 84.622297090147412746 443136426.58835422993
70000 84.449348081815699629 443136470.94469285011
72000 85.909405535004111698 443136494.80935406685
74000 84.822325082027660414 443136515.7091525197
76000 85.093210986853421218 443136515.68312323093
78000 85.754764698125214295 443136565.63090407848
80000 84.436452709709598707 443136567.45978873968
# Fix print output for fix extra
0 84.999999999999971578 443117195.81651318073
2000 85.11190069476906217 443061758.63589823246
4000 85.078581829911186674 443059699.78004276752
6000 84.604673092353806396 443058782.95624822378
8000 85.376733487214465868 443058138.91325569153
10000 84.945092370472778498 443057392.27152395248
12000 85.427530857568228839 443056766.483043015
14000 84.641023742796107854 443055918.74074327946
16000 84.884239669674244055 443055256.35770571232
18000 85.536314156176288748 443054649.90012288094
20000 84.52689403506842325 443054379.88111054897
22000 84.410790492518259498 443053903.47476816177
24000 83.859917853950776134 443053355.19161570072
26000 83.939267549179049865 443053123.59306889772
28000 85.017962292558792115 443053024.21038722992
30000 84.588141660044357195 443053068.58157616854
32000 84.744557656536485979 443052922.25692886114
34000 85.398453346200639658 443052916.85865604877
36000 85.32652852494207707 443052837.5396951437
38000 84.196718055980099393 443052748.16806590557
40000 85.022914637433700591 443052644.88344454765
42000 85.133101790958150445 443052590.47676992416
44000 84.849307243911454179 443052600.60560333729
46000 85.645815875068251444 443052591.11745679379
48000 85.408526697577499931 443052497.55835467577
50000 84.426027370739731737 443052575.04897159338
52000 84.322398339013531654 443052499.78617101908
54000 84.015152194845413192 443052436.93969476223
56000 85.600543942727554736 443052397.42328572273
58000 84.736003935277281585 443052360.31743526459
60000 86.297946533010119197 443052379.06714630127
62000 84.939175249151773528 443052432.66830146313
64000 86.08349804813772721 443052348.04387760162
66000 85.157275853846130076 443052334.74170160294
68000 85.705739303186405209 443052248.67607700825
70000 85.200263698787779276 443052250.49927926064
72000 84.853219571948400812 443052286.72918128967
74000 84.81770902647541277 443052223.51617848873
76000 86.040113702206923563 443052291.51981645823
78000 84.082884891750850898 443052236.81464660168
80000 85.168964262701294388 443052262.93007940054
# Fix print output for fix extra
0 84.99999999999933209 -9765811.7341807261109
2000 85.487004233421174604 -9752048.4018936231732
4000 84.815960865380787936 -9747480.9606993086636
6000 85.383925751779528923 -9750212.4129559099674
8000 85.457050717279742003 -9754958.3119514063001
10000 84.838720803320185837 -9754353.6245963126421
12000 84.958286855385793501 -9750859.209867335856
14000 85.107513419180591541 -9750785.4664475787431
16000 85.023822964722910456 -9753141.3163433372974
18000 85.10576220719464402 -9753833.6609330344945
20000 85.345887423098460545 -9752126.6514087840915
22000 85.485378567498742086 -9751529.7284852489829
24000 84.851545354065379456 -9752648.2574128881097
26000 85.117129618128956281 -9753279.5445556975901
28000 85.189124109527924134 -9752592.2118415888399
30000 85.53119884444677723 -9751973.8898506946862
32000 85.12847635833874449 -9752206.3631936535239
